wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-26T14:50:27.856,568,"[-2.458770751953125, -3.192241668701172, -44.506736755371094, -0.40325599908828735, -0.0760062113404274, 0.01702900603413582]","[1.5557384490966797, -0.14087840914726257, 3.119856834411621, -0.028212999925017357, -0.005014072638005018, 0.0004060070787090808]"
2026-02-26T14:50:27.892,569,"[-2.446014165878296, -3.160351037979126, -44.53193664550781, -0.4034872055053711, -0.07604323327541351, 0.01753084920346737]","[1.5590354204177856, -0.13893389701843262, 3.120274305343628, -0.0282213743776083, -0.005015043541789055, 0.00039206145447678864]"
2026-02-26T14:50:27.929,570,"[-2.438338041305542, -3.12712025642395, -44.551151275634766, -0.4036595821380615, -0.07607227563858032, 0.01803484372794628]","[1.561927080154419, -0.15095995366573334, 3.1197798252105713, -0.028218142688274384, -0.005014634225517511, 0.0003740057290997356]"
2026-02-26T14:50:27.967,571,"[-2.4346325397491455, -3.0959279537200928, -44.56417465209961, -0.4037756323814392, -0.07608602941036224, 0.018501611426472664]","[1.5656746625900269, -0.1533779501914978, 3.1192994117736816, -0.028214210644364357, -0.005013357847929001, 0.00032837968319654465]"
2026-02-26T14:50:28.003,572,"[-2.434605836868286, -3.0663704872131348, -44.571014404296875, -0.40383508801460266, -0.07608551532030106, 0.018802549690008163]","[1.5677862167358398, -0.17187689244747162, 3.1177995204925537, -0.028199095278978348, -0.005010002758353949, 0.0002827360003720969]"
2026-02-26T14:50:28.040,573,"[-2.4368250370025635, -3.0408923625946045, -44.573280334472656, -0.40385255217552185, -0.07607252150774002, 0.01888567954301834]","[1.569169044494629, -0.1897595375776291, 3.1164133548736572, -0.02818508818745613, -0.005006053019315004, 0.00022795530094299465]"
2026-02-26T14:50:28.076,574,"[-2.4395511150360107, -3.019710063934326, -44.572288513183594, -0.403842031955719, -0.07604626566171646, 0.018774164840579033]","[1.5689059495925903, -0.21563494205474854, 3.1152045726776123, -0.028172992169857025, -0.0050020767375826836, 0.00017781365022528917]"
2026-02-26T14:50:28.112,575,"[-2.4440321922302246, -3.0034070014953613, -44.56797790527344, -0.40380388498306274, -0.07601091265678406, 0.018542926758527756]","[1.568044662475586, -0.23630326986312866, 3.114046096801758, -0.028162451460957527, -0.004997772164642811, 0.00013082311488687992]"
2026-02-26T14:50:28.148,576,"[-2.44966983795166, -2.9914872646331787, -44.560909271240234, -0.40374165773391724, -0.0759696289896965, 0.018288234248757362]","[1.5669091939926147, -0.250456839799881, 3.112579822540283, -0.0281498022377491, -0.0049928524531424046, 9.228131966665387e-05]"
2026-02-26T14:50:28.185,577,"[-2.454639196395874, -2.9835352897644043, -44.55370330810547, -0.4036789834499359, -0.07592920958995819, 0.018064511939883232]","[1.5651487112045288, -0.2692144811153412, 3.1119813919067383, -0.028144927695393562, -0.0049899425357580185, 6.70353983878158e-05]"
2026-02-26T14:50:28.221,578,"[-2.4597692489624023, -2.9797825813293457, -44.545372009277344, -0.4036082923412323, -0.07588867843151093, 0.01791197806596756]","[1.5652893781661987, -0.2736048996448517, 3.1124439239501953, -0.028150230646133423, -0.0049885292537510395, 4.917916885460727e-05]"
2026-02-26T14:50:28.257,579,"[-2.4645824432373047, -2.9781863689422607, -44.53709030151367, -0.4035358428955078, -0.07585345953702927, 0.017835533246397972]","[1.5651034116744995, -0.27598533034324646, 3.1121625900268555, -0.028148511424660683, -0.004986428190022707, 4.0385148167843e-05]"
2026-02-26T14:50:28.296,580,"[-2.4682765007019043, -2.979140281677246, -44.5291633605957, -0.4034669101238251, -0.07582607865333557, 0.01781873218715191]","[1.564513921737671, -0.28281277418136597, 3.1124672889709473, -0.02815152145922184, -0.004986094776540995, 4.022490975330584e-05]"
2026-02-26T14:50:28.333,581,"[-2.4714956283569336, -2.981966018676758, -44.52177810668945, -0.40340283513069153, -0.07580457627773285, 0.01786033622920513]","[1.5653979778289795, -0.27693766355514526, 3.1127047538757324, -0.02815415896475315, -0.004985773470252752, 4.418939715833403e-05]"
2026-02-26T14:50:28.368,582,"[-2.473668336868286, -2.9859352111816406, -44.51515579223633, -0.40334489941596985, -0.07579170167446136, 0.01793764904141426]","[1.5660282373428345, -0.27532750368118286, 3.113670587539673, -0.028163205832242966, -0.004987375810742378, 5.36027509951964e-05]"
2026-02-26T14:50:28.404,583,"[-2.474950075149536, -2.990662097930908, -44.509681701660156, -0.40329617261886597, -0.07578778266906738, 0.018029944971203804]","[1.5666930675506592, -0.26984843611717224, 3.1139254570007324, -0.028165625408291817, -0.004988268483430147, 6.649645365541801e-05]"
2026-02-26T14:50:28.440,584,"[-2.4748687744140625, -2.9959051609039307, -44.50518798828125, -0.4032560884952545, -0.07579246163368225, 0.018132153898477554]","[1.5675822496414185, -0.26579782366752625, 3.1151115894317627, -0.028176400810480118, -0.004991163965314627, 8.258034358732402e-05]"
2026-02-26T14:50:28.476,585,"[-2.4743967056274414, -3.00058650970459, -44.5020751953125, -0.4032261073589325, -0.07580340653657913, 0.018231745809316635]","[1.5684475898742676, -0.25410303473472595, 3.114666700363159, -0.02817271463572979, -0.004991651047021151, 9.81711782515049e-05]"
2026-02-26T14:50:28.512,586,"[-2.473397970199585, -3.0058774948120117, -44.49949264526367, -0.40320125222206116, -0.07582084834575653, 0.018313689157366753]","[1.5694550275802612, -0.24758759140968323, 3.1158339977264404, -0.028183503076434135, -0.004995215218514204, 0.0001159896346507594]"
2026-02-26T14:50:28.547,587,"[-2.472254753112793, -3.01035213470459, -44.49752426147461, -0.4031813442707062, -0.07584256678819656, 0.01838240772485733]","[1.5699554681777954, -0.2415275275707245, 3.1162476539611816, -0.028187410905957222, -0.004997831303626299, 0.00013418251182883978]"
2026-02-26T14:50:28.583,588,"[-2.4701316356658936, -3.0143485069274902, -44.49724197387695, -0.4031757712364197, -0.07586894929409027, 0.018435997888445854]","[1.570907711982727, -0.23049461841583252, 3.1166622638702393, -0.028191687539219856, -0.005000305362045765, 0.0001494154566898942]"
2026-02-26T14:50:28.619,589,"[-2.4682483673095703, -3.017925500869751, -44.49653625488281, -0.4031652808189392, -0.07589754462242126, 0.018466489389538765]","[1.571236252784729, -0.22524333000183105, 3.117102861404419, -0.028195954859256744, -0.0050031570717692375, 0.00016575661720708013]"
2026-02-26T14:50:28.654,590,"[-10.9992036819458, 3.720735788345337, -44.53018569946289, -0.08663523197174072, 0.33417433500289917, 0.03242901340126991]","[1.4702497720718384, -0.3231489062309265, 2.9447789192199707, -0.026581432670354843, -0.004761949181556702, 0.0001314665423706174]"
2026-02-26T14:50:28.690,591,"[-2.540961742401123, -3.0366427898406982, -44.432899475097656, -0.4025891125202179, -0.07580471783876419, 0.019451677799224854]","[1.5735523700714111, -0.04834090918302536, 3.104994058609009, -0.02809665910899639, -0.004981068428605795, 9.181597852148116e-05]"
2026-02-26T14:50:28.726,592,"[-2.4415175914764404, -3.021660804748535, -44.51409912109375, -0.40329599380493164, -0.07606739550828934, 0.01843179017305374]","[1.5736277103424072, -0.2163476049900055, 3.1203534603118896, -0.028231291100382805, -0.005019489210098982, 0.00022610335145145655]"
2026-02-26T14:50:28.763,593,"[-2.4569993019104004, -3.0063366889953613, -44.499061584472656, -0.40316900610923767, -0.07602491974830627, 0.018703188747167587]","[1.5749778747558594, -0.21393342316150665, 3.1213767528533936, -0.0282430462539196, -0.005019733682274818, 0.00022574116883333772]"
2026-02-26T14:50:28.800,594,"[-2.459378242492676, -3.023341417312622, -44.500667572021484, -0.4031813144683838, -0.07602854818105698, 0.018549146130681038]","[1.5742902755737305, -0.21334560215473175, 3.1201140880584717, -0.02823118306696415, -0.005018244497478008, 0.00022873379930388182]"
2026-02-26T14:50:28.835,595,"[-2.4567437171936035, -3.0280096530914307, -44.50318145751953, -0.4032009541988373, -0.07605209201574326, 0.01850946992635727]","[1.5740021467208862, -0.21051689982414246, 3.12013578414917, -0.02823084034025669, -0.00501963822171092, 0.00023685910855419934]"
2026-02-26T14:50:28.871,596,"[-2.4563729763031006, -3.028019905090332, -44.5037841796875, -0.4032025933265686, -0.07607080787420273, 0.01851646788418293]","[1.5737332105636597, -0.21055170893669128, 3.1202802658081055, -0.028231922537088394, -0.005021173506975174, 0.000244759488850832]"
2026-02-26T14:50:28.908,597,"[-2.4567480087280273, -3.0278279781341553, -44.50370788574219, -0.4032001793384552, -0.07608538866043091, 0.01851920783519745]","[1.573907732963562, -0.2075592577457428, 3.1205146312713623, -0.028234148398041725, -0.005022493191063404, 0.00024761390523053706]"
2026-02-26T14:50:28.945,598,"[-2.455909252166748, -3.0273618698120117, -44.5052490234375, -0.40321242809295654, -0.07610011845827103, 0.01852349378168583]","[1.573599934577942, -0.20923936367034912, 3.120497465133667, -0.028233766555786133, -0.0050234440714120865, 0.00025193660985678434]"
2026-02-26T14:50:28.987,599,"[-2.4559407234191895, -3.0271196365356445, -44.505714416503906, -0.4032151699066162, -0.07610875368118286, 0.01853058859705925]","[1.5736685991287231, -0.20662182569503784, 3.120441436767578, -0.02823319472372532, -0.005023786332458258, 0.0002520094276405871]"
2026-02-26T14:50:29.027,600,"[-2.4561479091644287, -3.0270097255706787, -44.50639724731445, -0.40322017669677734, -0.0761161595582962, 0.01853727176785469]","[1.5737614631652832, -0.20715899765491486, 3.1209142208099365, -0.028237249702215195, -0.005025004036724567, 0.0002533887163735926]"
2026-02-26T14:50:29.064,601,"[-2.4564929008483887, -3.026798963546753, -44.50682830810547, -0.40322279930114746, -0.07611965388059616, 0.01854056306183338]","[1.57377028465271, -0.20614324510097504, 3.120912790298462, -0.02823709137737751, -0.005025106016546488, 0.0002529073681216687]"
2026-02-26T14:50:29.104,602,"[-2.457080125808716, -3.0263757705688477, -44.50688552856445, -0.4032225012779236, -0.0761214941740036, 0.018552785739302635]","[1.5734676122665405, -0.20713673532009125, 3.120579719543457, -0.028233809396624565, -0.005024747923016548, 0.0002532400540076196]"
2026-02-26T14:50:29.141,603,"[-2.457552671432495, -3.0262880325317383, -44.50728225708008, -0.4032267928123474, -0.07612131536006927, 0.018560457974672318]","[1.573615312576294, -0.2048279345035553, 3.120537519454956, -0.028233401477336884, -0.005024462006986141, 0.000250519544351846]"
2026-02-26T14:50:29.177,604,"[-2.4581105709075928, -3.025900363922119, -44.50703048706055, -0.4032234847545624, -0.0761188417673111, 0.018573224544525146]","[1.5733956098556519, -0.20884670317173004, 3.120797872543335, -0.02823534421622753, -0.0050248512998223305, 0.00025168401771225035]"
2026-02-26T14:50:29.216,605,"[-2.458005905151367, -3.025636672973633, -44.508155822753906, -0.4032348692417145, -0.07611790299415588, 0.018583588302135468]","[1.5735167264938354, -0.20705007016658783, 3.1207387447357178, -0.02823478914797306, -0.005024439189583063, 0.0002490932820364833]"
2026-02-26T14:50:29.255,606,"[-2.4590158462524414, -3.025625228881836, -44.5073356628418, -0.4032289981842041, -0.07611258327960968, 0.018590910360217094]","[1.5734930038452148, -0.207768976688385, 3.1207704544067383, -0.028234858065843582, -0.005024181213229895, 0.00024740761728025973]"
2026-02-26T14:50:29.294,607,"[-2.459348678588867, -3.0255699157714844, -44.5075798034668, -0.40323182940483093, -0.07610701024532318, 0.018597524613142014]","[1.573678731918335, -0.20706066489219666, 3.1209821701049805, -0.02823665738105774, -0.0050240568816661835, 0.00024492546799592674]"
2026-02-26T14:50:29.332,608,"[-2.4594032764434814, -3.025139808654785, -44.50794219970703, -0.40323588252067566, -0.07610253244638443, 0.018598223105072975]","[1.5732336044311523, -0.2096056193113327, 3.1204614639282227, -0.028231726959347725, -0.005022922530770302, 0.00024425529409199953]"
2026-02-26T14:50:29.369,609,"[-2.460292339324951, -3.0252060890197754, -44.50739669799805, -0.4032304883003235, -0.07609619945287704, 0.01860891655087471]","[1.573610544204712, -0.20602820813655853, 3.1205286979675293, -0.02823241427540779, -0.00502244895324111, 0.0002398071374045685]"
2026-02-26T14:50:29.407,610,"[-2.4608964920043945, -3.024867534637451, -44.507118225097656, -0.40322890877723694, -0.0760902389883995, 0.018610700964927673]","[1.5732157230377197, -0.20896215736865997, 3.12015700340271, -0.0282287634909153, -0.005021560005843639, 0.00023943636915646493]"
2026-02-26T14:50:29.445,611,"[-2.4605374336242676, -3.024791717529297, -44.50746154785156, -0.40323305130004883, -0.07608606666326523, 0.01861502230167389]","[1.573127269744873, -0.21365442872047424, 3.120692491531372, -0.028233403339982033, -0.005022238940000534, 0.000240484339883551]"
2026-02-26T14:50:29.481,612,"[-2.461299419403076, -3.024949073791504, -44.50708770751953, -0.4032304584980011, -0.07607871294021606, 0.018618887290358543]","[1.5733784437179565, -0.21093373000621796, 3.1206037998199463, -0.028232747688889503, -0.005021574441343546, 0.00023633915407117456]"
2026-02-26T14:50:29.520,613,"[-2.461277961730957, -3.0247268676757812, -44.50714111328125, -0.4032309949398041, -0.07607460021972656, 0.018617132678627968]","[1.5735737085342407, -0.20993822813034058, 3.120725393295288, -0.02823379635810852, -0.005021412391215563, 0.00023391420836560428]"
2026-02-26T14:50:29.558,614,"[-2.4610564708709717, -3.02420711517334, -44.507633209228516, -0.40323606133461, -0.07607058435678482, 0.018619591370224953]","[1.5734779834747314, -0.20915144681930542, 3.120295286178589, -0.02822990156710148, -0.005020338576287031, 0.00023161758144851774]"
2026-02-26T14:50:29.595,615,"[-2.461509943008423, -3.024466037750244, -44.50718688964844, -0.403233140707016, -0.07606640458106995, 0.0186139065772295]","[1.5736334323883057, -0.2111857533454895, 3.1208362579345703, -0.028234796598553658, -0.005020981654524803, 0.0002310423442395404]"
2026-02-26T14:50:29.636,616,"[-2.461500644683838, -3.0242509841918945, -44.50703048706055, -0.4032318890094757, -0.07606259733438492, 0.01861581951379776]","[1.573744297027588, -0.20995008945465088, 3.1207492351531982, -0.02823401428759098, -0.00502054626122117, 0.0002287587121827528]"
2026-02-26T14:50:29.676,617,"[-2.461021661758423, -3.0237388610839844, -44.507354736328125, -0.4032352864742279, -0.0760611891746521, 0.01861424371600151]","[1.573559045791626, -0.21240092813968658, 3.1207053661346436, -0.02823352813720703, -0.005020317621529102, 0.000228840290219523]"
2026-02-26T14:50:29.715,618,"[-2.4611949920654297, -3.0236411094665527, -44.507362365722656, -0.4032350182533264, -0.07605774700641632, 0.01861129328608513]","[1.5734882354736328, -0.21265511214733124, 3.1205127239227295, -0.028231728821992874, -0.005019746720790863, 0.000227462180191651]"
2026-02-26T14:50:29.754,619,"[-2.4612576961517334, -3.0235326290130615, -44.5073356628418, -0.40323537588119507, -0.07605678588151932, 0.018609536811709404]","[1.5734589099884033, -0.21476534008979797, 3.1207504272460938, -0.028233857825398445, -0.0050201257690787315, 0.00022792635718360543]"
2026-02-26T14:50:29.793,620,"[-2.461360454559326, -3.023364305496216, -44.50717544555664, -0.40323448181152344, -0.07605443894863129, 0.018605880439281464]","[1.5733871459960938, -0.21453282237052917, 3.120482921600342, -0.028231468051671982, -0.005019542295485735, 0.0002266179071739316]"
2026-02-26T14:50:29.831,621,"[-2.461055040359497, -3.0232760906219482, -44.50736618041992, -0.4032365083694458, -0.0760531798005104, 0.01860814169049263]","[1.573561429977417, -0.2143637090921402, 3.1207170486450195, -0.028233613818883896, -0.005019792355597019, 0.00022554025053977966]"
2026-02-26T14:50:29.871,622,"[-2.461324453353882, -3.023024797439575, -44.506927490234375, -0.40323230624198914, -0.07605180889368057, 0.018602970987558365]","[1.573563814163208, -0.21450328826904297, 3.1206741333007812, -0.028233235701918602, -0.005019650794565678, 0.000224697170779109]"
2026-02-26T14:50:29.909,623,"[-2.4616451263427734, -3.0227856636047363, -44.50658416748047, -0.4032289385795593, -0.07605034857988358, 0.018604859709739685]","[1.573207974433899, -0.21657945215702057, 3.120293378829956, -0.02822967991232872, -0.005019042175263166, 0.00022543780505657196]"
2026-02-26T14:50:29.947,624,"[-2.461352825164795, -3.0227081775665283, -44.506805419921875, -0.40323108434677124, -0.0760505273938179, 0.018601207062602043]","[1.5731512308120728, -0.21772626042366028, 3.1203417778015137, -0.02823011390864849, -0.005019180476665497, 0.00022580623044632375]"
2026-02-26T14:50:29.985,625,"[-2.461224317550659, -3.0227694511413574, -44.506752014160156, -0.4032314717769623, -0.07604964077472687, 0.018595147877931595]","[1.5734922885894775, -0.21834343671798706, 3.1210827827453613, -0.02823692001402378, -0.005020317155867815, 0.0002260468027088791]"
